Node: 0 Time: 0s Ipv4ListRouting table
  Priority: 0 Protocol: ns3::Ipv4StaticRouting
Destination     Gateway         Genmask         Flags Metric Ref    Use Iface
127.0.0.0       10.0.0.1        255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.51.0       10.0.0.1        255.255.255.0   UG    -      -      -   1
10.0.51.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.0.1        255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.52.0       10.0.0.1        255.255.255.0   UG    -      -      -   1
10.0.52.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.0.1        255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.53.0       10.0.0.1        255.255.255.0   UG    -      -      -   1
10.0.53.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.0.1        255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.54.0       10.0.0.1        255.255.255.0   UG    -      -      -   1
10.0.54.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.0.1        255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.55.0       10.0.0.1        255.255.255.0   UG    -      -      -   1
10.0.55.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.0.1        255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.16.0       10.0.0.1        255.255.255.0   UG    -      -      -   1
127.0.0.0       10.0.0.1        255.0.0.0       UG    -      -      -   1
10.0.17.0       10.0.0.1        255.255.255.0   UG    -      -      -   1
127.0.0.0       10.0.0.1        255.0.0.0       UG    -      -      -   1
10.0.18.0       10.0.0.1        255.255.255.0   UG    -      -      -   1
127.0.0.0       10.0.0.1        255.0.0.0       UG    -      -      -   1
10.0.19.0       10.0.0.1        255.255.255.0   UG    -      -      -   1
127.0.0.0       10.0.0.1        255.0.0.0       UG    -      -      -   1
10.0.20.0       10.0.0.1        255.255.255.0   UG    -      -      -   1
127.0.0.0       10.0.0.1        255.0.0.0       UG    -      -      -   1
10.0.21.0       10.0.0.1        255.255.255.0   UG    -      -      -   1
127.0.0.0       10.0.0.1        255.0.0.0       UG    -      -      -   1
10.0.22.0       10.0.0.1        255.255.255.0   UG    -      -      -   1
127.0.0.0       10.0.0.1        255.0.0.0       UG    -      -      -   1
10.0.23.0       10.0.0.1        255.255.255.0   UG    -      -      -   1
127.0.0.0       10.0.0.1        255.0.0.0       UG    -      -      -   1
10.0.24.0       10.0.0.1        255.255.255.0   UG    -      -      -   1
127.0.0.0       10.0.0.1        255.0.0.0       UG    -      -      -   1
10.0.25.0       10.0.0.1        255.255.255.0   UG    -      -      -   1
127.0.0.0       10.0.0.1        255.0.0.0       UG    -      -      -   1
10.0.1.0        10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.3.0        10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.4.0        10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.36.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.37.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.38.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.39.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.40.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.41.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.42.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.43.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.44.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.45.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.3.2        255.0.0.0       UG    -      -      -   2
10.0.4.0        10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.4.0        10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.6.0        10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.6.0        10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.8.0        10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.8.0        10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.56.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.56.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.57.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.57.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.58.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.58.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.59.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.59.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.60.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.60.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.61.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.61.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.62.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.62.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.63.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.63.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.64.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.64.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.65.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.65.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.3.2        255.0.0.0       UG    -      -      -   2
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.56.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.56.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.3.2        255.0.0.0       UG    -      -      -   2
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.57.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.57.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.3.2        255.0.0.0       UG    -      -      -   2
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.58.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.58.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.3.2        255.0.0.0       UG    -      -      -   2
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.59.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.59.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.3.2        255.0.0.0       UG    -      -      -   2
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.60.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.60.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.3.2        255.0.0.0       UG    -      -      -   2
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.61.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.61.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.3.2        255.0.0.0       UG    -      -      -   2
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.62.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.62.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.3.2        255.0.0.0       UG    -      -      -   2
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.63.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.63.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.3.2        255.0.0.0       UG    -      -      -   2
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.64.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.64.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.3.2        255.0.0.0       UG    -      -      -   2
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.65.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
10.0.65.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.3.2        255.0.0.0       UG    -      -      -   2
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.36.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.3.2        255.0.0.0       UG    -      -      -   2
10.0.37.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.3.2        255.0.0.0       UG    -      -      -   2
10.0.38.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.3.2        255.0.0.0       UG    -      -      -   2
10.0.39.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.3.2        255.0.0.0       UG    -      -      -   2
10.0.40.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.3.2        255.0.0.0       UG    -      -      -   2
10.0.41.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.3.2        255.0.0.0       UG    -      -      -   2
10.0.42.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.3.2        255.0.0.0       UG    -      -      -   2
10.0.43.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.3.2        255.0.0.0       UG    -      -      -   2
10.0.44.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.3.2        255.0.0.0       UG    -      -      -   2
10.0.45.0       10.0.3.2        255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.3.2        255.0.0.0       UG    -      -      -   2
10.0.5.0        10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.6.0        10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.7.0        10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.9.0        10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.66.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.67.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.68.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.69.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.70.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.71.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.72.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.73.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.74.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.75.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.9.0        10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.10.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.13.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.76.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.77.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.78.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.79.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.80.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.81.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.82.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.83.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.84.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.85.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.12.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.13.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.14.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.96.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.97.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.98.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.99.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.100.0      10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.101.0      10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.102.0      10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.103.0      10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.104.0      10.0.5.2        255.255.255.0   UG    -      -      -   3
10.0.105.0      10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.96.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.97.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.98.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.99.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.100.0      10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.101.0      10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.102.0      10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.103.0      10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.104.0      10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.105.0      10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.76.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.77.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.5.2        255.0.0.0       UG    -      -      -   3
10.0.78.0       10.0.5.2        255.255.255.0   UG    -      -      -   3
